,src,dst,weight
27756,Crunk,Drum_n_Bass,0.0031645569620253164
27757,Drum_n_Bass,Crunk,6.442883834804459e-05
27758,Acoustic,Afrobeat,0.0009802853719638384
27759,Afrobeat,Acoustic,0.006488824801730353
27760,Afrobeat,Indie_Rock,0.00829127613554434
27761,Indie_Rock,Afrobeat,0.00034512769724798177
27762,Folk,Rumba,0.001374857107547811
27763,Rumba,Folk,0.01618476086561193
27764,African,Boogie,0.008702200652665049
27765,Boogie,African,0.021086780210867802
27766,African,Europop,0.0009204250690318801
27767,Europop,African,0.0005009563712542126
27768,Dubstep,Grindcore,0.0008566882878472647
27769,Grindcore,Dubstep,0.00068762278978389
27770,Dubstep,Noise,0.008322114796230571
27771,Noise,Dubstep,0.002252326852373224
27772,Alternative_Metal,Metalcore,0.11534603811434303
27773,Metalcore,Alternative_Metal,0.021767934885481732
27774,Hardcore,Religious,0.00014275313700018558
27775,Religious,Hardcore,0.000891583452211127
27776,No_Wave,Post_Rock,0.02772963604852686
27777,Post_Rock,No_Wave,0.0029881408161359603
27778,Doom_Metal,EBM,0.00044447736869397735
27779,EBM,Doom_Metal,0.000679040289723857
27780,EBM,Speed_Metal,0.00022634676324128565
27781,Speed_Metal,EBM,0.0005929439667951378
27782,EBM,Thrash,0.0011317338162064282
27783,Thrash,EBM,0.0005928385107896609
27784,Power_Pop,Thrash,0.0013479883865615927
27785,Thrash,Power_Pop,0.0007706900640265592
27786,Doom_Metal,Southern_Rock,0.0028891028965108527
27787,Southern_Rock,Doom_Metal,0.01124567474048443
27788,Metalcore,Space_Rock,0.001135718341851221
27789,Space_Rock,Metalcore,0.001310329766324525
27790,Deep_House,Grime,0.0004453776165934975
27791,Grime,Deep_House,0.006000857265323617
27792,Grime,RnB/Swing,0.010715816545220747
27793,RnB/Swing,Grime,0.0036231884057971015
27794,Chanson,New_Beat,0.0003688146706280094
27795,New_Beat,Chanson,0.012388162422573986
27796,New_Beat,Zouk,0.0013764624913971094
27797,Zouk,New_Beat,0.0011098779134295228
27798,Drum_n_Bass,Lounge,0.00028992977256620065
27799,Lounge,Drum_n_Bass,0.004189944134078212
27800,Neo-Classical,Renaissance,0.006635536986974687
27801,Renaissance,Neo-Classical,0.006620892594409024
27802,Deep_House,Hard_Trance,0.0010180059807851371
27803,Hard_Trance,Deep_House,0.0025180988353792886
27804,Hip-House,Progressive_Trance,0.005034856700232378
27805,Progressive_Trance,Hip-House,0.0007658772239896312
27806,Musical,Reggae,0.000578368999421631
27807,Reggae,Musical,0.0002995357196345664
27808,Country_Rock,Gospel,0.005160035895901884
27809,Gospel,Country_Rock,0.003566075766189467
27810,Glam,Gospel,0.0008820935019112026
27811,Gospel,Glam,0.00031009354488604064
27812,Glam,Swing,0.001470155836518671
27813,Swing,Glam,0.0005337888331376108
27814,Gospel,Swing,0.0032559822213034267
27815,Swing,Gospel,0.003362869648766948
27816,Blackgaze,Post-Punk,0.013440860215053764
27817,Post-Punk,Blackgaze,0.0003465243606625546
27818,Emo,Mod,0.00023140113386555593
27819,Mod,Emo,0.0005448106782892945
27820,Go-Go,P.Funk,0.012853470437017995
27821,P.Funk,Go-Go,0.0064516129032258064
27822,Easy_Listening,Post_Rock,0.00021394296891714295
27823,Post_Rock,Easy_Listening,0.0006536558035297414
27824,Holiday,Italo-Disco,0.0006446621970087674
27825,Italo-Disco,Holiday,0.0012414649286157666
27826,Boogie_Woogie,Chicago_Blues,0.037694013303769404
27827,Chicago_Blues,Boogie_Woogie,0.013302034428794992
27828,Boogie_Woogie,Rhythm_&_Blues,0.14523281596452328
27829,Rhythm_&_Blues,Boogie_Woogie,0.004509311211318027
27830,Bleep,Synth-pop,0.001996007984031936
27831,Synth-pop,Bleep,1.536995481233285e-05
27832,Acid_Jazz,Tribal,0.007398273736128237
27833,Tribal,Acid_Jazz,0.0031479538300104933
27834,Dungeon_Synth,Folk_Rock,0.0007112375533428165
27835,Folk_Rock,Dungeon_Synth,9.252120277563609e-05
27836,Dungeon_Synth,Psychedelic_Rock,0.0040303461356092935
27837,Psychedelic_Rock,Dungeon_Synth,0.0004505220755817035
27838,Dub_Poetry,Progressive_House,0.006535947712418301
27839,Progressive_House,Dub_Poetry,4.3107164410725064e-05
27840,Dub_Poetry,Tribal,0.006535947712418301
27841,Tribal,Dub_Poetry,0.00013116474291710389
27842,Folk,Nursery_Rhymes,0.003892853832607285
27843,Nursery_Rhymes,Folk,0.10336341263330599
27844,Doom_Metal,Space_Rock,0.010371138602859471
27845,Space_Rock,Doom_Metal,0.030574361214238916
27846,Space_Rock,Viking_Metal,0.00043677658877484165
27847,Viking_Metal,Space_Rock,0.001943634596695821
27848,Death_Metal,Speedcore,0.0004713731462344538
27849,Speedcore,Death_Metal,0.006442021803766105
27850,Grindcore,Speedcore,0.005108055009823182
27851,Speedcore,Grindcore,0.02576808721506442
27852,Heavy_Metal,Speedcore,0.000246131126357567
27853,Speedcore,Heavy_Metal,0.003964321110009911
27854,NDW,Ska,0.02512562814070352
27855,Ska,NDW,0.0010417751849150954
27856,Art_Rock,Tech_House,0.0003864734299516908
27857,Tech_House,Art_Rock,0.00013348461589801776
27858,Garage_Rock,Hard_House,3.7855844942459115e-05
27859,Hard_House,Garage_Rock,0.00012391573729863693
27860,Jumpstyle,Progressive_Trance,0.011928429423459244
27861,Progressive_Trance,Jumpstyle,0.0007069635913750442
27862,Garage_Rock,Post-Grunge,0.00018927922471229558
27863,Post-Grunge,Garage_Rock,0.033783783783783786
27864,Indie_Rock,Post-Grunge,0.00018006662465112092
27865,Post-Grunge,Indie_Rock,0.08108108108108109
27866,Acid_Jazz,Illbient,0.0018495684340320592
27867,Illbient,Acid_Jazz,0.007142857142857143
27868,Breakbeat,Jazz-Rock,0.00037533512064343163
27869,Jazz-Rock,Breakbeat,0.0009805294859223982
27870,Drum_n_Bass,Jazz-Rock,0.00019328651504413376
27871,Jazz-Rock,Drum_n_Bass,0.0008404538450763413
27872,Ethno-pop,Power_Pop,0.0055248618784530384
27873,Power_Pop,Ethno-pop,0.00041476565740356696
27874,Power_Pop,Schlager,0.0010369141435089175
27875,Schlager,Power_Pop,0.00025176233635448137
27876,Blues_Rock,Schlager,0.002296096635719277
27877,Schlager,Blues_Rock,0.0011581067472306143
27878,Hard_Rock,Post-Grunge,0.000837433267036533
27879,Post-Grunge,Hard_Rock,0.21621621621621623
27880,Folk,Symphonic_Rock,0.0003244044860506071
27881,Symphonic_Rock,Folk,0.006209343583678297
27882,Psychedelic,Symphonic_Rock,0.0012578616352201257
27883,Symphonic_Rock,Psychedelic,0.0011827321111768185
27884,Acid,Special_Effects,0.00020631318341242006
27885,Special_Effects,Acid,0.003592814371257485
27886,Acid_House,Special_Effects,0.00023479690068091102
27887,Special_Effects,Acid_House,0.0011976047904191617
27888,Special_Effects,Tech_House,0.0023952095808383233
27889,Tech_House,Special_Effects,6.674230794900888e-05
27890,Fusion,RnB/Swing,0.00044436544614290794
27891,RnB/Swing,Fusion,0.0007246376811594203
27892,Ballad,Pop_Punk,0.0005450581395348837
27893,Pop_Punk,Ballad,0.004951312097705892
27894,Europop,J-pop,0.0010929957191001002
27895,J-pop,Europop,0.0024028834601521826
27896,Abstract,Psy-Trance,0.001415008216176739
27897,Psy-Trance,Abstract,0.00342882424510563
27898,Freestyle,Psy-Trance,0.00471281296023564
27899,Psy-Trance,Freestyle,0.0017697157394093574
27900,Freestyle,Rhythmic_Noise,0.0035346097201767305
27901,Rhythmic_Noise,Freestyle,0.005747126436781609
27902,Jungle,Psy-Trance,0.0008950548221078541
27903,Psy-Trance,Jungle,0.0008848578697046787
27904,Jungle,Rhythmic_Noise,0.0025732826135600804
27905,Rhythmic_Noise,Jungle,0.011015325670498084
27906,Psy-Trance,Rhythmic_Noise,0.0009954651034177636
27907,Rhythmic_Noise,Psy-Trance,0.004310344827586207
27908,Schlager,Sea_Shanties,0.0021399798590130917
27909,Sea_Shanties,Schlager,0.1710261569416499
27910,Abstract,Nu-Disco,0.0008216176739090743
27911,Nu-Disco,Abstract,0.00590744995077125
27912,Holiday,Shoegaze,0.0005157297576070139
27913,Shoegaze,Holiday,0.0009512485136741974
27914,Heavy_Metal,Holiday,0.0010460572870196598
27915,Holiday,Heavy_Metal,0.002191851469829809
27916,Broken_Beat,Field_Recording,0.00214987714987715
27917,Field_Recording,Broken_Beat,0.0010847667751433443
27918,Afro-Cuban,Electro,0.005177220230983672
27919,Electro,Afro-Cuban,0.000244140625
27920,Afro-Cuban,Future_Jazz,0.0031859816806053365
27921,Future_Jazz,Afro-Cuban,0.001358464934623875
27922,Lo-Fi,Psychobilly,0.0024319066147859923
27923,Psychobilly,Lo-Fi,0.010743446497636441
27924,Coldwave,Minimal,0.09422694094226941
27925,Minimal,Coldwave,0.006259091109445938
27926,Easy_Listening,Medieval,0.00015281640636938783
27927,Medieval,Easy_Listening,0.0022192632046160675
27928,Medieval,Modern,0.02529960053262317
27929,Modern,Medieval,0.002989928661351238
27930,Electric_Blues,Lo-Fi,0.004418762746430999
27931,Lo-Fi,Electric_Blues,0.001264591439688716
27932,Instrumental,Roots_Reggae,0.003040973111395647
27933,Roots_Reggae,Instrumental,0.0034551736679396252
27934,Instrumental,Soca,8.002560819462228e-05
27935,Soca,Instrumental,0.0005446623093681918
27936,Rock_&_Roll,Soca,4.793748951367417e-05
27937,Soca,Rock_&_Roll,0.0010893246187363835
27938,Roots_Reggae,Soca,0.0014548099654482633
27939,Soca,Roots_Reggae,0.008714596949891068
27940,Cut-up/DJ,Dancehall,0.015479876160990712
27941,Dancehall,Cut-up/DJ,0.002290950744558992
27942,Downtempo,Salsa,0.00042301184433164127
27943,Salsa,Downtempo,0.0016645859342488557
27944,Future_Jazz,Pop_Rap,0.001358464934623875
27945,Pop_Rap,Future_Jazz,0.0007458512026850643
27946,Future_Jazz,Salsa,0.0006792324673119375
27947,Salsa,Future_Jazz,0.0004161464835622139
27948,Pop_Rap,Salsa,0.002051090807383927
27949,Salsa,Pop_Rap,0.0022888056595921765
27950,Salsa,Trip_Hop,0.00020807324178110696
27951,Trip_Hop,Salsa,0.00026910656620021526
27952,Deep_House,Erotic,6.362537379907107e-05
27953,Erotic,Deep_House,0.005405405405405406
27954,Erotic,Tech_House,0.005405405405405406
27955,Tech_House,Erotic,6.674230794900888e-05
27956,Berlin-School,Interview,0.000731528895391368
27957,Interview,Berlin-School,0.0013882461823229986
27958,Classic_Rock,Conscious,0.00033006931455605677
27959,Conscious,Classic_Rock,0.0006829046209879354
27960,Ambient_House,Bass_Music,0.005555555555555556
27961,Bass_Music,Ambient_House,0.0002910360884749709
27962,Ambient_House,Breaks,0.011111111111111112
27963,Breaks,Ambient_House,0.0001634921932477724
27964,Ambient_House,Dub,0.05555555555555555
27965,Dub,Ambient_House,0.0005405989836739107
27966,Ambient_House,EBM,0.005555555555555556
27967,EBM,Ambient_House,0.00011317338162064282
27968,Bass_Music,EBM,0.0032013969732246797
27969,EBM,Bass_Music,0.001244907197827071
27970,Gospel,Piano_Blues,0.0010336451496201354
27971,Piano_Blues,Gospel,0.014104372355430184
27972,Art_Rock,Thrash,0.0011594202898550724
27973,Thrash,Art_Rock,0.0007114062129475931
27974,Folk_Rock,Progressive_Metal,0.0006476484194294526
27975,Progressive_Metal,Folk_Rock,0.0037865128020194735
27976,Nu_Metal,Prog_Rock,0.005685218432076601
27977,Prog_Rock,Nu_Metal,0.0006937091533097229
27978,Italo_House,Tech_House,0.004810996563573883
27979,Tech_House,Italo_House,0.00023359807782153107
27980,Cha-Cha,Tribal_House,0.00042211903756859433
27981,Tribal_House,Cha-Cha,0.0005488474204171241
27982,Instrumental,Tribal_House,8.002560819462228e-05
27983,Tribal_House,Instrumental,0.00027442371020856203
27984,Dub_Techno,Hip_Hop,0.0023112480739599386
27985,Hip_Hop,Dub_Techno,0.0014834961058227223
27986,Gothic_Metal,Punk,0.009302325581395349
27987,Punk,Gothic_Metal,0.00021903645861853706
27988,Breaks,Samba,0.0004904765797433173
27989,Samba,Breaks,0.0009055236945366737
27990,Hi_NRG,Ragga_HipHop,0.0011425959780621572
27991,Ragga_HipHop,Hi_NRG,0.002918855808523059
27992,House,Junkanoo,9.767246515534805e-06
27993,Junkanoo,House,0.01694915254237288
27994,Blues_Rock,Comedy,0.0011979634621144056
27995,Comedy,Blues_Rock,0.0021287919105907396
27996,Hardstyle,Progressive_Trance,0.006444275966641395
27997,Progressive_Trance,Hardstyle,0.0020030635088959586
27998,J-pop,Progressive_House,0.0030036043251902285
27999,Progressive_House,J-pop,0.001293214932321752
28000,J-pop,Pop_Rap,0.010913095714857829
28001,Pop_Rap,J-pop,0.010162222636584001
28002,Dub,Speed_Garage,0.00021623959346956428
28003,Speed_Garage,Dub,0.00390625
28004,Leftfield,Speed_Garage,9.906875371507826e-05
28005,Speed_Garage,Leftfield,0.0009765625
28006,Acid_Jazz,Avant-garde_Jazz,0.006165228113440197
28007,Avant-garde_Jazz,Acid_Jazz,0.004927322000492732
28008,Alternative_Rock,Avant-garde_Jazz,0.0005668511419067082
28009,Avant-garde_Jazz,Alternative_Rock,0.009361911800936191
28010,Avant-garde_Jazz,Neofolk,0.001231830500123183
28011,Neofolk,Avant-garde_Jazz,0.0015595757953836558
28012,Dixieland,Instrumental,0.006060606060606061
28013,Instrumental,Dixieland,0.002640845070422535
28014,Europop,Jungle,0.0006831223244375626
28015,Jungle,Europop,0.0016782277914522265
28016,Europop,Trip_Hop,0.0015939520903543128
28017,Trip_Hop,Europop,0.004709364908503768
28018,Bass_Music,Boom_Bap,0.008149010477299184
28019,Boom_Bap,Bass_Music,0.0052141527001862194
28020,Gangsta,Interview,0.0007198272414620491
28021,Interview,Gangsta,0.0041647385469689956
28022,Interview,Thug_Rap,0.0009254974548819991
28023,Thug_Rap,Interview,0.0007593014426727411
28024,Breakbeat,Favela_Funk,5.361930294906166e-05
28025,Favela_Funk,Breakbeat,0.006172839506172839
28026,Favela_Funk,Hip_Hop,0.05555555555555555
28027,Hip_Hop,Favela_Funk,0.0011126220793670418
28028,Favela_Funk,Indie_Rock,0.006172839506172839
28029,Indie_Rock,Favela_Funk,1.5005552054260076e-05
28030,Favela_Funk,Leftfield,0.012345679012345678
28031,Leftfield,Favela_Funk,0.00019813750743015652
28032,Breaks,UK_Street_Soul,0.00024523828987165863
28033,UK_Street_Soul,Breaks,0.007874015748031496
28034,Hip_Hop,UK_Street_Soul,0.0006181233774261342
28035,UK_Street_Soul,Hip_Hop,0.013123359580052493
28036,Abstract,Hardstyle,0.0003195179842979733
28037,Hardstyle,Abstract,0.001326762699014405
28038,Experimental,Hardstyle,0.00035114745927822207
28039,Hardstyle,Experimental,0.005875663381349507
28040,Freestyle,Glitch,0.006185567010309278
28041,Glitch,Freestyle,0.005061460592913955
28042,Freestyle,Hardstyle,0.0014727540500736377
28043,Hardstyle,Freestyle,0.0009476876421531463
28044,Freestyle,Minimal,0.006185567010309278
28045,Minimal,Freestyle,0.0009256402344955261
28046,Freestyle,Noise,0.021207658321060384
28047,Noise,Freestyle,0.0023848166672187075
28048,Glitch,Hardstyle,0.001928175463967221
28049,Hardstyle,Glitch,0.001516300227445034
28050,Hardstyle,Minimal,0.001326762699014405
28051,Minimal,Hardstyle,0.000308546744831842
28052,Hardstyle,Musique_Concrète,0.000758150113722517
28053,Musique_Concrète,Hardstyle,0.0012418503570319776
28054,Hardstyle,Noise,0.002274450341167551
28055,Noise,Hardstyle,0.0003974694445364513
28056,Musique_Concrète,Rhythmic_Noise,0.019248680533995654
28057,Rhythmic_Noise,Musique_Concrète,0.029693486590038315
28058,Euro_House,Video_Game_Music,0.0007900974453515934
28059,Video_Game_Music,Euro_House,0.007294199374782911
28060,Illbient,Minimal,0.07023809523809524
28061,Minimal,Illbient,0.0026006082778683827
28062,Bass_Music,Dark_Ambient,0.007857974388824214
28063,Dark_Ambient,Bass_Music,0.0020232296740352192
28064,Bass_Music,Drone,0.002328288707799767
28065,Drone,Bass_Music,0.00042794479512142934
28066,Bass_Music,Field_Recording,0.0014551804423748546
28067,Field_Recording,Bass_Music,0.0007748334108166745
28068,Bass_Music,Hardcore,0.005820721769499418
28069,Hardcore,Bass_Music,0.00028550627400037115
28070,Bass_Music,Industrial,0.010477299185098952
28071,Industrial,Bass_Music,0.0011908699966920277
28072,Bass_Music,Noise,0.006984866123399301
28073,Noise,Bass_Music,0.0007949388890729026
28074,Bass_Music,Power_Electronics,0.0002910360884749709
28075,Power_Electronics,Bass_Music,0.00024975024975024975
28076,Bass_Music,Psychobilly,0.0002910360884749709
28077,Psychobilly,Bass_Music,0.0004297378599054577
28078,Bass_Music,Shoegaze,0.0011641443538998836
28079,Shoegaze,Bass_Music,0.0004756242568370987
28080,Cut-up/DJ,Dark_Ambient,0.006707946336429308
28081,Dark_Ambient,Cut-up/DJ,0.0009741476208317722
28082,Cut-up/DJ,Drone,0.003611971104231166
28083,Drone,Cut-up/DJ,0.00037445169573125064
28084,Cut-up/DJ,Field_Recording,0.0041279669762641896
28085,Field_Recording,Cut-up/DJ,0.001239733457306679
28086,Cut-up/DJ,Noise,0.01393188854489164
28087,Noise,Cut-up/DJ,0.0008943062502070154
28088,Cut-up/DJ,Power_Electronics,0.0020639834881320948
28089,Power_Electronics,Cut-up/DJ,0.000999000999000999
28090,Cut-up/DJ,Psychobilly,0.0005159958720330237
28091,Psychobilly,Cut-up/DJ,0.0004297378599054577
28092,Cut-up/DJ,Shoegaze,0.0005159958720330237
28093,Shoegaze,Cut-up/DJ,0.00011890606420927467
28094,Dark_Ambient,Psychobilly,0.00014986886474334957
28095,Psychobilly,Dark_Ambient,0.0008594757198109154
28096,Dark_Ambient,Shoegaze,0.007418508804795804
28097,Shoegaze,Dark_Ambient,0.011771700356718193
28098,Drone,Psychobilly,5.349309939017867e-05
28099,Psychobilly,Drone,0.0004297378599054577
28100,Field_Recording,Power_Electronics,0.006818534015186735
28101,Power_Electronics,Field_Recording,0.01098901098901099
28102,Field_Recording,Psychobilly,0.0001549666821633349
28103,Psychobilly,Field_Recording,0.0004297378599054577
28104,Field_Recording,Shoegaze,0.001549666821633349
28105,Shoegaze,Field_Recording,0.0011890606420927466
28106,Field_Recording,Trip_Hop,0.0018596001859600185
28107,Trip_Hop,Field_Recording,0.0016146393972012918
28108,Noise,Psychobilly,0.00023185717597959656
28109,Psychobilly,Noise,0.0030081650193382035
28110,Power_Electronics,Psychobilly,0.00024975024975024975
28111,Psychobilly,Power_Electronics,0.0004297378599054577
28112,Power_Electronics,Shoegaze,0.0017482517482517483
28113,Shoegaze,Power_Electronics,0.0008323424494649227
28114,Power_Electronics,Trip_Hop,0.0017482517482517483
28115,Trip_Hop,Power_Electronics,0.0009418729817007535
28116,Psychobilly,Shoegaze,0.0008594757198109154
28117,Shoegaze,Psychobilly,0.00023781212841854935
28118,Psychobilly,Trip_Hop,0.0004297378599054577
28119,Trip_Hop,Psychobilly,0.00013455328310010763
28120,Experimental,Harsh_Noise_Wall,0.008484175709657689
28121,Harsh_Noise_Wall,Experimental,0.3583732057416268
28122,Harsh_Noise_Wall,Minimal,0.010047846889952153
28123,Minimal,Harsh_Noise_Wall,0.0009256402344955261
28124,Harsh_Noise_Wall,Noise,0.5449760765550239
28125,Noise,Harsh_Noise_Wall,0.0377264747772515
28126,Breaks,Harsh_Noise_Wall,0.0001634921932477724
28127,Harsh_Noise_Wall,Breaks,0.0009569377990430622
28128,Garage_House,Harsh_Noise_Wall,0.00013466199838405601
28129,Harsh_Noise_Wall,Garage_House,0.0004784688995215311
28130,Broken_Beat,Power_Electronics,0.00214987714987715
28131,Power_Electronics,Broken_Beat,0.0017482517482517483
28132,Broken_Beat,Thrash,0.0003071253071253071
28133,Thrash,Broken_Beat,5.928385107896609e-05
28134,Glitch,Thrash,0.0009640877319836105
28135,Thrash,Glitch,0.00023713540431586437
28136,Rhythmic_Noise,Thrash,0.0019157088122605363
28137,Thrash,Rhythmic_Noise,0.00023713540431586437
28138,Abstract,Emo,0.00045645426328281907
28139,Emo,Abstract,0.0011570056693277796
28140,Abstract,Roots_Reggae,0.00022822713164140953
28141,Roots_Reggae,Abstract,0.0004546281142025823
28142,Breakcore,Emo,0.0023517115233864646
28143,Emo,Breakcore,0.0010413051023950017
28144,Breakcore,Roots_Reggae,0.0002613012803762738
28145,Roots_Reggae,Breakcore,9.092562284051645e-05
28146,Emo,IDM,0.0011570056693277796
28147,IDM,Emo,0.0006504911207962012
28148,Emo,Power_Electronics,0.00011570056693277797
28149,Power_Electronics,Emo,0.00024975024975024975
28150,Emo,Roots_Reggae,0.00011570056693277797
28151,Roots_Reggae,Emo,9.092562284051645e-05
